nflverse_game_id,week,posteam,defteam,p_113,p_122,p_221,p_131,p_212,p_014,p_103,p_112,p_111,p_104,p_121,p_230,p_211,p_120,p_023,p_130,p_140,p_123,p_114,p_203,p_220,p_234,p_032,p_102,p_202,p_132,p_041,p_311,p_005,p_141,p_031,p_020,p_320,p_010,p_110,p_022,p_213,p_001,p_101,p_301,p_040
2025_10_BAL_MIN,10,MIN,BAL,-4.705493217353083,1.4275237931287847,-4.301973065827042,0,2.099221261916682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_CLE_NYJ,10,CLE,NYJ,3.33286259782103,-3.795846690032998,0,-1.5829196444246918,-1.6237230226397514,0,0,0,0,0,0.5042557017877698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_CLE_NYJ,10,NYJ,CLE,-6.3920750645267965,2.5878636607085355,0,0,-2.143900169117842,0,0,0,0,0,-5.78993634681683,0,0.2646096788230352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_NE_TB,10,TB,NE,2.196492240300489,0.09495794796384871,0,0.23725812329212204,1.1599106772337109,0,0,0,0,0,-0.05043937471043314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_NE_TB,10,NE,TB,2.697631201794138,3.909648953238502,0,0.0837198588415049,-0.49929731898009777,0,0,0,0,0,-1.017774190637283,0,0,0,0,6.443192458798876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_ARI_SEA,10,SEA,ARI,0.1044988926461603,1.4134965611447114,2.993818423245102,0,-6.279560233001403,0,0,0,0,0,0,0,1.2760746860003565,0,5.756048619834473,0,0,0,0,0,-0.26276340015465394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_ARI_SEA,10,ARI,SEA,-1.1550583488715347,0.17821219963673496,0,0.45576775074005127,0,0,0,-7.522905827965587,0,0,-3.1474642178509384,0,0,-4.212771556223743,-0.502487271791324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_LA_SF,10,LA,SF,12.993884833122138,1.1672225793008693,0,12.758532476436812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_LA_SF,10,SF,LA,-5.575619726339821,-1.557417601638008,7.048795721028,0,7.1617181687033735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_DET_WAS,10,WAS,DET,5.3826493447356265,2.3352120382043067,0.21745606244076043,-1.3876898442395031,2.457396278856322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_DET_WAS,10,DET,WAS,22.223366127345944,4.4429838648648,0,2.4898542564478703,0.3631420502788387,0,0,0.8814810309559107,0,0,4.1059135249233805,0,-0.598356390488334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_PIT_LAC,10,PIT,LAC,-2.9065595706444025,-16.109142372832764,-0.8103900868445635,0.25940780888777226,-1.278349376982078,0,0,0.34212385572027415,0,0,1.1095350579125807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_PIT_LAC,10,LAC,PIT,-3.6200687426424265,-2.709433516545687,0,0,0,2.204805021872744,0.5593935230281204,-3.098638155439403,0,0,-1.3747269294837534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_PHI_GB,10,GB,PHI,-10.575596410953308,1.2317748684436083,0,0,-0.9263209647033364,0,0.5850323567865416,-0.5542215269524604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_10_PHI_GB,10,PHI,GB,-2.607321990739478,-0.0454625622369349,0.8801982125150971,-0.6332621673354879,0,0,0,1.307643907610327,0,0,-3.2671536475536413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_NYJ_NE,11,NYJ,NE,1.1125005831709132,-4.912420752691105,0,0,-1.050630888203159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_NYJ_NE,11,NE,NYJ,2.7080961072959253,-0.04459448345005512,0,0,0,0,0,-0.8062355365254916,0.6071031470783055,3.395538419135846,3.0009893405949697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_WAS_MIA,11,MIA,WAS,-2.1186606098199263,1.9350837154389726,0.10672565904678777,0,-0.6962760969763622,0,0,-1.2962851709238516,0,-0.9381785728037357,1.6566974607412703,0,0.9043007089640014,0,0,0,0,0,0,0.9455255970242433,0,0,0,0,-0.8717158151557669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_WAS_MIA,11,WAS,MIA,9.87285951519285,-3.6098984690615907,0,-0.5247261056210846,0,-0.532309778034687,0,-0.017949426779523492,0,0,-0.9036488800193183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2035468449466862,0,0,0,0,0,0,0,0,0,0
2025_11_CAR_ATL,11,ATL,CAR,1.6604067792068236,5.981084539729636,0,0,-1.8161169388270362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_CAR_ATL,11,CAR,ATL,13.442356176916087,-5.190708170295693,-3.2825431158416905,1.5413892213412352,-0.49795698281377554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6180441288743168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_TB_BUF,11,TB,BUF,5.2709185871297795,0.18576841294998303,1.069069048971869,-1.1438290610094555,-0.5223540837178007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_TB_BUF,11,BUF,TB,13.59835703810677,6.081246152017956,-1.4625400998047553,0,-3.7650449185310864,0,0,0,0,0,0,0,1.251090548292268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_LAC_JAX,11,LAC,JAX,-20.68129654340923,0.5180278527550399,0,0,0,-0.46866716886870563,0,-1.3472859114408493,-0.6098014893941581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_LAC_JAX,11,JAX,LAC,13.50324212439591,-0.18872763437684625,0,0,0.14012720243772492,0,0,0.6276898083160631,0,0,-4.36316002192325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_CHI_MIN,11,MIN,CHI,-5.151111846887147,0.9532255672384053,0,0,-5.491456385876518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_CHI_MIN,11,CHI,MIN,2.667902008431059,-4.029687624290555,0,0.8254253236809745,0,-2.074006015434861,0,-0.9052099202526733,0,0,0.20025423755633742,0,0,0,0,0,0,0,0,0,0,0,-1.417242743074894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_GB_NYG,11,NYG,GB,1.8584917405387387,7.6492286901629996,0,-0.5456239227205515,0,0,0,0,0,0,0,0,0,0,0,0.7153571991075296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_GB_NYG,11,GB,NYG,11.719265907872003,7.000814296770841,0,0,-0.2754996719304472,0,0,0.8490951299318112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_CIN_PIT,11,PIT,CIN,9.02875156078866,0.9883144900086336,2.4834980370942503,-1.5829150733796062,0.7747771602589637,0,0,1.7739695867639966,0,0,-1.6097642036620528,0,-0.11429880833020434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_CIN_PIT,11,CIN,PIT,-9.936278039151585,-3.024541270526126,0,0,0,-0.6313054489822472,0,0,0,0,0,0,0,0,1.6069747982546687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_HOU_TEN,11,HOU,TEN,5.075553602369173,-1.166325522121042,0,0,-0.9579893510090187,-0.5885726899141446,-1.9663782646821346,0,0,0,0,0,0,0,0,0,0,0,0,0.6984624535543844,0,0,0,0,-5.666234829113819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_HOU_TEN,11,TEN,HOU,-3.552528125543401,-0.5797189635341056,0,0,-0.07510831765830517,0,0,-1.092581748496741,0,0,-0.37725503579713404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_SF_ARI,11,SF,ARI,0.698915940444241,-1.8452331343432888,-0.9981964770704508,0,12.11992176482454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_SF_ARI,11,ARI,SF,15.598359968185633,-15.966153362940531,0,-1.42461035476299,0,0,0,0.5202675040345639,0,0,0.2728334632702172,0,0,-0.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_SEA_LA,11,LA,SEA,1.7636350953252986,0,0,-11.658175669552293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_SEA_LA,11,SEA,LA,-0.21427138917468946,-16.402451150802285,0.6547190553392284,-0.4243620273191482,0.4388495626626536,2.01955486118095,0,0,0,0,0,0,0,0,-2.026579089655817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_BAL_CLE,11,CLE,BAL,-18.129485586716328,-2.1630217352107746,0,0.06264655315317214,0,0,0,0,-0.8034593281336129,0,-1.565193259040825,0,0,0,0,0,0,0,0,0,-1.7707722121849656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_BAL_CLE,11,BAL,CLE,-3.1222540959913743,-8.568956866511144,1.4130968503304757,0,3.3990308621141594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_KC_DEN,11,DEN,KC,2.8591706589359505,-0.6215639059664682,-0.995852853928227,0,-0.2411765136057511,-1.3506148716010697,0,0,0,0,0.0480587420752272,0,0,0,0,0,0,0,0,1.2262577098445036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_KC_DEN,11,KC,DEN,5.926251647250661,-0.41161804302828386,0,2.938874935556669,-0.15273971919668838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_DET_PHI,11,PHI,DET,-5.551288419535668,-5.2313047707721125,-2.2625211430713534,0,0,0,0,-0.5287773487798404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_DET_PHI,11,DET,PHI,-17.14031167992133,0,0,0,2.8873700597323477,0,-1.0819899358320981,0,0,0,0,0,-2.786329652182758,0,0,0,0,0,0,-5.523845823132433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_DAL_LV,11,DAL,LV,11.820317981102354,3.0414271355839446,0.3128777732490562,-0.5694000806543045,-4.151771952514537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_11_DAL_LV,11,LV,DAL,-2.044928539195098,-1.9748235127588547,0,-7.695422824830801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_BUF_HOU,12,HOU,BUF,-7.000060191778999,-0.4151835987577215,-1.032678467221558,0,0,0,2.090333116648253,2.4318573218770325,0,0,0.1049060911173001,0,-0.8258488730061799,0,0,0,0,0,0,0,0,0,0,0,0.16522926231846213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_BUF_HOU,12,BUF,HOU,-13.895026144831352,0.43462544050998986,-1.1130434738006443,2.665246634860523,-1.1932016080245376,0,0,0,0,0,0,0,2.4275117395445704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_NYJ_BAL,12,NYJ,BAL,-11.915734701536323,1.264813637419138,0,0,0.2340718067716807,0,0,0,0,0,-0.12378945795353502,0,-1.257372508291155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_NYJ_BAL,12,BAL,NYJ,-0.4911837715525085,-1.0417628152063116,-0.8080595837091096,0.31686715071555227,3.682416558736217,0,0,0,0,0,0,1.744859584257938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_PIT_CHI,12,CHI,PIT,-3.2072058235691614,5.138296041346621,0,-1.351040095789358,0,0,0,1.8846579811070114,0,0,0,0,0,0,-1.7243937465827912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_PIT_CHI,12,PIT,CHI,5.653168972610729,-0.939522591070272,2.3286794539017137,0.15736631164327264,-5.068333037896082,0,0,0.5104673244059086,0,0,0.8299306025728583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_NE_CIN,12,NE,CIN,4.165823494856306,3.381468785693869,0,-2.7542717087233264,0,0,0,0,0,-1.6399312485009432,0,0,0,0,0,-1.5476964573026635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_NE_CIN,12,CIN,NE,-3.84336516473865,-7.895918450434692,-0.5968460473231971,0,2.5282746872399002,0,0,0,0,0,0.525649671908468,0,0,0,-1.61872806889005,0,0,0,0,0,0,0,-0.12566076824441552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_NYG_DET,12,NYG,DET,15.60170709618717,-0.2740509218419902,0.970299810054712,-2.162577904993668,0,0,0,0,0,0,0,0,0,0,0,-2.371360613091383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_NYG_DET,12,DET,NYG,-1.5235643818445923,-0.5509277309756726,0,0,-2.3138705312740058,0,0,10.51366785634309,0,1.4130278515691952,0.7152756073046476,0,0,0,0,0,0,0,0,2.105826976126991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_MIN_GB,12,MIN,GB,-11.239151427722385,-5.549517329258379,-3.980721725150943,0,1.8766671234625392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_MIN_GB,12,GB,MIN,0.6685297569378821,0.09633307525655255,0,0,0,0,-0.5393425701186061,2.2386719470385947,0,0,1.0577483595116064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_IND_KC,12,IND,KC,-3.616524813151667,3.4193755939486437,0,-2.9633986479602754,0,0,0,0,0,0,2.2134395535103977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_IND_KC,12,KC,IND,8.793789246944197,-8.070712623957544,0,0.8006502940552309,1.8973902458092198,0,0,0,0,-0.6185787781141698,-0.02485510577676653,0,0,0,0,0,0,0,0,0,0.2237075064331293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_SEA_TEN,12,TEN,SEA,5.978314820444211,0.09617271408205852,0,-1.640868061920628,-1.1347945872112177,0,0,-1.9805271605904973,-3.6074781235074624,0,1.5675973347388208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_SEA_TEN,12,SEA,TEN,8.007486386026171,4.749249194690492,1.1308125054929405,-1.4732273891277146,2.2763737929053605,-3.033767666434869,0,0,0,0,0,0,0,0,-0.6209712100680918,0,0,0,0,0,0,0,0,0,2.0170034323236905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_JAX_ARI,12,ARI,JAX,-4.16543224314872,-4.225373626686633,0,1.1013868788722903,0,0,-0.0033830614993348718,-1.2416142094880342,0,0,-3.284079828299582,0,0,0.7936946874251589,0,-0.07758949004346505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_JAX_ARI,12,JAX,ARI,-15.98961952479442,13.231864312430844,0,0,0,-0.08694821555400267,0,-0.027494952199049294,0,-3.6607323305215687,-1.049092672066763,0,-3.3193757354165427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_CLE_LV,12,CLE,LV,2.7516409351825315,-6.1477220269152895,0,-0.17413394042523578,-6.217731122509576,0,0,-0.5663348361849785,0,0,-0.7600879963138141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_CLE_LV,12,LV,CLE,-16.643497486016713,-5.993141991461115,0,-3.819859369075857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_PHI_DAL,12,DAL,PHI,2.75425225679376,-1.2911624436965212,0,1.584924025752116,1.3831817149475683,-0.6185130465310067,0,0,0,0,0,-0.07977788397693075,0,0,-5.438078864826821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_PHI_DAL,12,PHI,DAL,-0.0785225555923168,-2.1583268472459167,0,3.820627223874908,0,0,0,-1.3841450363397598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_ATL_NO,12,ATL,NO,-7.047306032591345,0,0,1.7176345068584196,-0.7298210634509039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_ATL_NO,12,NO,ATL,-17.592732720810666,2.2740781424799934,0,-0.5649703831877559,0,0,0,0,0,0,0,0,0,0,-0.008498216164298356,0,1.9292894303798676,0,0,0,0,0,0.6457404248649254,0,0,0,-4.491610898869112,0,0,-0.8558057724933388,0,0,0,0,0,0,0,0,0,0,0
2025_12_TB_LA,12,TB,LA,-26.225245540379547,-1.4233297975733876,0,0,-1.4476344967843033,0,0,0,0,1.4332404439337552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_TB_LA,12,LA,TB,2.3186069584157085,2.625918584293686,0,-0.6882433568243869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_CAR_SF,12,SF,CAR,0.08377734192922293,0.9503937104018405,3.0462918072589673,0,-4.172118361108005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_12_CAR_SF,12,CAR,SF,-4.953045554374061,1.7446827174862847,0,-0.31044644804205745,0,0,0,0,0,0,0,0,0,0,0,-7.283757156052161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_GB_DET,13,GB,DET,13.460122474776092,6.1248756350250915,0,0,0.021045474568381906,0,0,-2.976939950021915,0,0,2.1433487489121035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_GB_DET,13,DET,GB,0.613447063402675,-1.560279613651801,0,0,1.046328300901223,0,0,2.8332901328685693,0,0,-0.30314451263984665,0,0,0,0,0,0,0,0,0.40658773749601096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_KC_DAL,13,DAL,KC,12.175738244346757,-2.2451354491640814,-1.3525663325563073,0,8.431817491946276,1.906991970984726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_KC_DAL,13,KC,DAL,10.28944633284118,1.5776703394949436,0,-0.8420499393250793,0,0,0,-2.019426393089816,0,0,2.5656458348967135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_CIN_BAL,13,CIN,BAL,6.963136936465067,-4.5606670358794466,0,-0.8249071075115353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_CIN_BAL,13,BAL,CIN,-6.878374430409167,-14.198774907388724,0,0,1.3167632755357772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_CHI_PHI,13,CHI,PHI,10.307177468520866,-7.8435972952865995,0,2.6604779831832275,0,0.6796992833260447,0,0,0,0,-0.7215761837433092,0,0,0,-1.4563971324823797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_CHI_PHI,13,PHI,CHI,0.7639446800408011,1.8627621561754495,0,0,-0.5739496690221131,0,0,0,0,0,0,0,0,0,0,0,-4.986970319412649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_LA_CAR,13,LA,CAR,2.816099116054829,0,0,4.763546510308515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_LA_CAR,13,CAR,LA,10.905053005934697,-0.9949877976905555,1.6827586378203705,0.512746718712151,-0.45927272096741945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_SF_CLE,13,SF,CLE,6.838895894054426,-2.46770213812124,0,0,-3.242531582771335,0,0,0,0,0,0,-0.4008053923607804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_SF_CLE,13,CLE,SF,-3.8549532429897226,-2.7904917106498033,0,0.2959258167976513,-0.10019374918192625,0,0,0,0,0,-7.1948831003392115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_HOU_IND,13,IND,HOU,-1.541879032817746,4.8242905287770554,0,-5.1186943331267685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_HOU_IND,13,HOU,IND,8.05601241534811,-2.981464678712655,0.5820132305379957,0,0.14307103131432086,0,-0.9816709137521684,0.3729646358406171,0,0,1.4118908359960187,0,-4.278519378392957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_NO_MIA,13,MIA,NO,-0.702518111634268,2.327420993945381,-0.8265657537267543,1.0528207703027874,1.3466603943332527,0,0,-0.6383653056109324,0,0,-3.6000140933902003,0,-3.9769204630865715,0,0,0,0,0,0,0,0,0,0,0,-2.537158173043281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_NO_MIA,13,NO,MIA,-8.819534276082267,-2.7551765302196145,0,-0.23373494908446446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3674760377034545,0,0,0,0,0,0,0,0,0,0,0
2025_13_ATL_NYJ,13,ATL,NYJ,4.160392219083294,13.77446521676029,0,-2.3693176517263055,-2.50811834671702,0,0,0,0,0,0,0,0,0,0,-0.5772060540330131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_ATL_NYJ,13,NYJ,ATL,0.6325184754473021,1.8755654333799612,0.12140874308533967,-0.3009619184304029,-1.3848433218663558,0,0,0.9337986984755844,0,0,0,0,-0.3792420925165061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_ARI_TB,13,TB,ARI,2.628284616271696,-6.150702439568704,0,-0.4245721830520779,0.8198798458615784,0,0,0,0,-1.5988141186535358,2.9882184629677795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_ARI_TB,13,ARI,TB,-1.738541166880168,5.539454410559057,0,1.5912981952424161,0,0,0.04805011232383549,-4.12663895910373,0,0,-2.891890329774469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_JAX_TEN,13,JAX,TEN,1.566899815019319,-3.229748747253325,0,3.371656400267966,0.9496136317029595,0,0,-0.7831553329597227,0,-1.2796873808838427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_JAX_TEN,13,TEN,JAX,-20.058402006272047,-0.3491484274272807,0,0,0,0,0,0,0,0,-1.861004987731576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_MIN_SEA,13,MIN,SEA,-16.564930890628602,-5.3427635107073,0.1484240383724682,0,-12.114144828752615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025_13_MIN_SEA,13,SEA,MIN,4.3438442664671015,-4.1930080529231315,-6.758633135047601,-0.4624798216391355,0.07955415156902745,-1.2748750673141775,0,0,0,0,0,0,-0.5836278473143466,0,-0.3828169722110033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
